area_name,area_code,year,Cancer_admissions,Health_Board
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Falkirk,S37000013,2004,669.91,Forth Valley
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Highland,S37000016,2004,597.68,Highland
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Inverclyde,S37000017,2004,714.3,Greater Glasgow and Clyde
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Midlothian,S37000018,2004,648.38,Lothian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
Moray,S37000019,2004,600.46,Grampian
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
North Ayrshire,S37000020,2004,651.07,Ayrshire and Arran
Orkney Islands,S37000022,2004,582.41,Orkney
Orkney Islands,S37000022,2004,582.41,Orkney
Orkney Islands,S37000022,2004,582.41,Orkney
Orkney Islands,S37000022,2004,582.41,Orkney
Orkney Islands,S37000022,2004,582.41,Orkney
Orkney Islands,S37000022,2004,582.41,Orkney
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Renfrewshire,S37000024,2004,619.71,Greater Glasgow and Clyde
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Scottish Borders,S37000025,2004,616.53,Borders
Shetland Islands,S37000026,2004,636.66,Shetland
Shetland Islands,S37000026,2004,636.66,Shetland
Shetland Islands,S37000026,2004,636.66,Shetland
Shetland Islands,S37000026,2004,636.66,Shetland
Shetland Islands,S37000026,2004,636.66,Shetland
Shetland Islands,S37000026,2004,636.66,Shetland
Shetland Islands,S37000026,2004,636.66,Shetland
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Ayrshire,S37000027,2004,627.87,Ayrshire and Arran
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
South Lanarkshire,S37000028,2004,625.95,Lanarkshire
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Dunbartonshire,S37000029,2004,667.34,Greater Glasgow and Clyde
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
West Lothian,S37000030,2004,708.28,Lothian
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Western Isles,S37000031,2004,628.08,Western Isles
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
Fife,S37000032,2004,614.01,Fife
